fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza,mx1,my1,mx2,my2,texto_matricula
72,Auto,0.23646748065948486,3,1225.0372314453125,343.3490905761719,1274.79443359375,343.3490905761719,,,,,,,,
73,Bus,0.9477308988571167,1,1323.3829345703125,400.0943603515625,1518.9801025390625,400.0943603515625,,,,,,,,
73,Car,0.2200607806444168,2,1286.7105712890625,357.0184326171875,1325.25732421875,357.0184326171875,,,,,,,,
73,Auto,0.19095610082149506,3,1225.2423095703125,343.5769348144531,1281.198486328125,343.5769348144531,,,,,,,,
74,Bus,0.8855152130126953,1,1323.26513671875,399.8897705078125,1516.8731689453125,399.8897705078125,,,,,,,,
74,Car,0.15213462710380554,2,1286.4200439453125,356.9040832519531,1324.547119140625,356.9040832519531,,,,,,,,
74,Auto,0.13832557201385498,3,1227.3970947265625,343.5439453125,1282.98291015625,343.5439453125,,,,,,,,
75,Bus,0.9146015048027039,1,1323.4578857421875,399.6100769042969,1514.3984375,399.6100769042969,,,,,,,,
75,Car,0.2153337299823761,2,1285.7779541015625,356.4534606933594,1323.9708251953125,356.4534606933594,,,,,,,,
75,Auto,0.15517808496952057,3,1227.00927734375,343.650146484375,1281.4874267578125,343.650146484375,,,,,,,,
76,Bus,0.9476447105407715,1,1323.2579345703125,399.7630615234375,1512.4527587890625,399.7630615234375,,,,,,,,
76,Car,0.1858855038881302,2,1285.1588134765625,355.6348876953125,1323.11376953125,355.6348876953125,,,,,,,,
76,Auto,0.10560967028141022,3,1225.138427734375,343.86737060546875,1282.1324462890625,343.86737060546875,,,,,,,,
77,Bus,0.9103969931602478,1,1323.190185546875,398.5624084472656,1510.3214111328125,398.5624084472656,,,,,,,,
77,Car,0.11621836572885513,2,1284.6573486328125,355.8882141113281,1321.9595947265625,355.8882141113281,,,,,,,,
77,Car,0.1159634068608284,3,1221.622802734375,344.04644775390625,1279.9150390625,344.04644775390625,,,,,,,,
78,Bus,0.7544426918029785,1,1323.0760498046875,398.088134765625,1506.86865234375,398.088134765625,,,,,,,,
78,Car,0.17067155241966248,2,1283.8343505859375,356.3243408203125,1321.0130615234375,356.3243408203125,,,,,,,,
78,Car,0.6066263318061829,28,1323.1009521484375,399.0422058105469,1507.720947265625,399.0422058105469,,,,,,,,
79,Bus,0.793616533279419,1,1323.3165283203125,396.67333984375,1508.35498046875,396.67333984375,,,,,,,,
79,Car,0.11711758375167847,2,1284.0875244140625,355.4689636230469,1320.576904296875,355.4689636230469,,,,,,,,
79,Car,0.5698214173316956,28,1323.4559326171875,397.39410400390625,1510.0670166015625,397.39410400390625,,,,,,,,
80,Bus,0.547814667224884,1,1321.444580078125,395.6128234863281,1508.0789794921875,395.6128234863281,,,,,,,,
80,Car,0.6810926198959351,28,1321.0128173828125,396.2491760253906,1509.76171875,396.2491760253906,,,,,,,,
81,Bus,0.7111619710922241,1,1320.109619140625,394.3726806640625,1508.343505859375,394.3726806640625,,,,,,,,
81,Car,0.5810924768447876,28,1319.374267578125,395.0848083496094,1510.031005859375,395.0848083496094,,,,,,,,
82,Bus,0.44008925557136536,1,1318.6552734375,393.72137451171875,1508.9188232421875,393.72137451171875,,,,,,,,
82,Car,0.6754530668258667,28,1317.8082275390625,394.4600524902344,1510.530029296875,394.4600524902344,,,,,,,,
83,Bus,0.4400824010372162,1,1318.169677734375,392.9695129394531,1509.93212890625,392.9695129394531,,,,,,,,
83,Car,0.5297050476074219,28,1317.4168701171875,393.5633850097656,1511.6317138671875,393.5633850097656,,,,,,,,
84,Bus,0.5894134044647217,1,1317.339111328125,393.0827331542969,1509.2430419921875,393.0827331542969,,,,,,,,
84,Car,0.4328826665878296,28,1316.5560302734375,392.7153015136719,1511.51611328125,392.7153015136719,,,,,,,,
85,Bus,0.5037991404533386,1,1316.6346435546875,392.654052734375,1506.9534912109375,392.654052734375,,,,,,,,
85,Car,0.42416492104530334,28,1316.1134033203125,391.9347229003906,1510.4476318359375,391.9347229003906,,,,,,,,
86,Bus,0.3300633430480957,1,1316.4039306640625,392.85101318359375,1507.0447998046875,392.85101318359375,,,,,,,,
86,Car,0.5875642895698547,28,1316.3973388671875,391.27935791015625,1512.9443359375,391.27935791015625,,,,,,,,
87,Bus,0.3954666256904602,1,1316.4998779296875,393.0969543457031,1505.3148193359375,393.0969543457031,,,,,,,,
87,Car,0.4995531141757965,28,1316.904052734375,391.0442810058594,1512.7821044921875,391.0442810058594,,,,,,,,
88,Bus,0.27937400341033936,1,1316.74755859375,392.9877014160156,1505.2880859375,392.9877014160156,,,,,,,,
88,Car,0.6221348643302917,28,1317.318359375,390.96337890625,1513.216552734375,390.96337890625,,,,,,,,
90,Car,0.7923630475997925,1,1315.9727783203125,390.69219970703125,1507.082275390625,390.69219970703125,,,,,,,,
91,Car,0.4129631817340851,1,1315.2962646484375,389.3821105957031,1512.234619140625,389.3821105957031,,,,,,,,
92,Car,0.3540656864643097,1,1315.39794921875,388.1958312988281,1511.6434326171875,388.1958312988281,,,,,,,,
92,Car,0.45297127962112427,31,1454.830810546875,382.18927001953125,1516.6397705078125,382.18927001953125,,,,,,,,
93,Truck,0.5412306189537048,1,1314.6671142578125,386.189453125,1490.273193359375,386.189453125,,,,,,,,
93,Car,0.7535155415534973,31,1449.637451171875,382.5335998535156,1517.93408203125,382.5335998535156,,,,,,,,
93,Bus,0.4372533857822418,33,1315.123779296875,387.7142028808594,1481.5721435546875,387.7142028808594,,,,,,,,
94,Truck,0.40744349360466003,1,1314.2056884765625,386.3149719238281,1493.7987060546875,386.3149719238281,,,,,,,,
94,Car,0.6403632760047913,31,1449.1744384765625,382.5526428222656,1517.9027099609375,382.5526428222656,,,,,,,,
94,Car,0.25826719403266907,33,1314.0716552734375,387.40338134765625,1504.6500244140625,387.40338134765625,,,,,,,,
95,Truck,0.3607490360736847,1,1313.75732421875,385.5918273925781,1485.8148193359375,385.5918273925781,,,,,,,,
95,Car,0.7393705248832703,31,1448.5106201171875,383.10205078125,1517.93505859375,383.10205078125,,,,,,,,
95,Car,0.39266157150268555,33,1312.7198486328125,386.6091613769531,1510.98388671875,386.6091613769531,,,,,,,,
96,Truck,0.5655776262283325,1,1313.78466796875,384.5682373046875,1474.2279052734375,384.5682373046875,,,,,,,,
96,Car,0.8007371425628662,31,1447.5369873046875,382.8295593261719,1517.703857421875,382.8295593261719,,,,,,,,
96,Car,0.1770775318145752,33,1312.7757568359375,385.70037841796875,1509.0340576171875,385.70037841796875,,,,,,,,
96,Person,0.6906201243400574,34,1312.7757568359375,385.70037841796875,1509.0340576171875,385.70037841796875,,,,,,,,
97,Truck,0.4285391569137573,1,1313.033203125,383.4625549316406,1466.1944580078125,383.4625549316406,,,,,,,,
97,Car,0.8219922184944153,31,1447.2021484375,382.26593017578125,1517.685302734375,382.26593017578125,,,,,,,,
97,Car,0.11807221919298172,33,1311.40185546875,384.465576171875,1488.3994140625,384.465576171875,,,,,,,,
97,Person,0.7438348531723022,34,1311.40185546875,384.465576171875,1488.3994140625,384.465576171875,,,,,,,,
98,Truck,0.2566581964492798,1,1312.5284423828125,382.53363037109375,1461.526611328125,382.53363037109375,,,,,,,,
98,Car,0.806726336479187,31,1447.802001953125,381.7100524902344,1518.003662109375,381.7100524902344,,,,,,,,
98,Car,0.18364635109901428,33,1310.5802001953125,383.3402404785156,1473.5548095703125,383.3402404785156,,,,,,,,
98,Car,0.39801859855651855,35,1311.7359619140625,380.1200866699219,1448.601806640625,380.1200866699219,,,,,,,,
98,Person,0.8280162811279297,34,1311.7359619140625,380.1200866699219,1448.601806640625,380.1200866699219,,,,,,,,
99,Truck,0.28515467047691345,1,1311.967041015625,382.0174560546875,1459.7149658203125,382.0174560546875,,,,,,,,
99,Car,0.8322635889053345,31,1447.636962890625,381.4439392089844,1518.19580078125,381.4439392089844,,,,,,,,
99,Bus,0.14077086746692657,33,1309.901123046875,383.0446472167969,1461.550537109375,383.0446472167969,,,,,,,,
99,Car,0.28586143255233765,35,1312.7481689453125,379.82763671875,1447.8988037109375,379.82763671875,,,,,,,,
99,Person,0.8631871342658997,34,1312.7481689453125,379.82763671875,1447.8988037109375,379.82763671875,,,,,,,,
100,Truck,0.35098153352737427,1,1310.5552978515625,381.42071533203125,1457.6181640625,381.42071533203125,,,,,,,,
100,Car,0.8353608250617981,31,1444.791748046875,380.9523010253906,1518.1746826171875,380.9523010253906,,,,,,,,
100,Car,0.26500222086906433,33,1308.9512939453125,379.19451904296875,1455.1435546875,379.19451904296875,,,,,,,,
100,Car,0.25895988941192627,35,1312.8226318359375,378.8924560546875,1445.6575927734375,378.8924560546875,,,,,,,,
100,Person,0.8588242530822754,34,1312.8226318359375,378.8924560546875,1445.6575927734375,378.8924560546875,,,,,,,,
101,Truck,0.3265210688114166,1,1309.2698974609375,380.30950927734375,1455.883544921875,380.30950927734375,,,,,,,,
101,Car,0.8509772419929504,31,1437.3001708984375,380.88201904296875,1518.2283935546875,380.88201904296875,,,,,,,,
101,Car,0.21417811512947083,33,1308.084228515625,376.81512451171875,1452.863037109375,376.81512451171875,,,,,,,,
101,Car,0.3628474473953247,35,1312.561279296875,377.52008056640625,1442.7144775390625,377.52008056640625,,,,,,,,
101,Person,0.875769317150116,34,1312.561279296875,377.52008056640625,1442.7144775390625,377.52008056640625,,,,,,,,
102,Truck,0.6133102774620056,1,1309.8690185546875,380.49810791015625,1454.5496826171875,380.49810791015625,,,,,,,,
102,Car,0.8219386339187622,31,1433.87939453125,381.183837890625,1518.243896484375,381.183837890625,,,,,,,,
102,Car,0.46158429980278015,35,1315.088134765625,378.5101318359375,1444.080322265625,378.5101318359375,,,,,,,,
102,Person,0.8886212706565857,34,1315.088134765625,378.5101318359375,1444.080322265625,378.5101318359375,,,,,,,,
103,Truck,0.66574627161026,1,1310.3087158203125,380.01531982421875,1453.4691162109375,380.01531982421875,,,,,,,,
103,Car,0.8213330507278442,31,1431.2685546875,381.60455322265625,1518.615966796875,381.60455322265625,,,,,,,,
103,Car,0.42153283953666687,35,1316.337646484375,376.853515625,1441.470703125,376.853515625,,,,,,,,
103,Person,0.9118004441261292,34,1316.337646484375,376.853515625,1441.470703125,376.853515625,,,,,,,,
104,Truck,0.7309725880622864,1,1310.28759765625,379.95025634765625,1453.6453857421875,379.95025634765625,,,,,,,,
104,Car,0.8495895862579346,31,1430.7071533203125,381.8703918457031,1519.1826171875,381.8703918457031,,,,,,,,
104,Car,0.32437124848365784,35,1313.4337158203125,377.25567626953125,1443.494140625,377.25567626953125,,,,,,,,
104,Person,0.9249469041824341,34,1313.4337158203125,377.25567626953125,1443.494140625,377.25567626953125,,,,,,,,
105,Truck,0.6383674740791321,1,1309.1973876953125,379.5575866699219,1452.3505859375,379.5575866699219,,,,,,,,
105,Car,0.8388081789016724,31,1431.3641357421875,381.56524658203125,1518.6351318359375,381.56524658203125,,,,,,,,
105,Car,0.5968412160873413,35,1314.0035400390625,377.1621398925781,1440.804443359375,377.1621398925781,,,,,,,,
105,Person,0.9175558090209961,34,1314.0035400390625,377.1621398925781,1440.804443359375,377.1621398925781,,,,,,,,
106,Truck,0.6586699485778809,1,1308.6475830078125,379.3099670410156,1450.3448486328125,379.3099670410156,,,,,,,,
106,Car,0.9011254906654358,31,1431.0518798828125,381.3313293457031,1518.5068359375,381.3313293457031,,,,,,,,
106,Car,0.6234678030014038,35,1312.7962646484375,377.185546875,1439.44873046875,377.185546875,,,,,,,,
106,Person,0.9129102230072021,34,1312.7962646484375,377.185546875,1439.44873046875,377.185546875,,,,,,,,
107,Truck,0.7330459356307983,1,1308.6181640625,379.0566101074219,1448.353271484375,379.0566101074219,,,,,,,,
107,Car,0.9035384058952332,31,1430.5673828125,381.4842529296875,1518.4088134765625,381.4842529296875,,,,,,,,
107,Car,0.6730132102966309,35,1313.75,377.5366516113281,1437.6695556640625,377.5366516113281,,,,,,,,
107,Person,0.9207398891448975,34,1313.75,377.5366516113281,1437.6695556640625,377.5366516113281,,,,,,,,
108,Truck,0.5220457911491394,1,1307.714599609375,378.60107421875,1444.92626953125,378.60107421875,,,,,,,,
108,Car,0.9128905534744263,31,1431.09765625,381.48712158203125,1518.616455078125,381.48712158203125,,,,,,,,
108,Car,0.6325768828392029,35,1313.5399169921875,377.9271545410156,1434.857666015625,377.9271545410156,,,,,,,,
108,Person,0.9590639472007751,34,1313.5399169921875,377.9271545410156,1434.857666015625,377.9271545410156,,,,,,,,
109,Truck,0.7200568914413452,1,1306.1365966796875,377.5595703125,1443.6365966796875,377.5595703125,,,,,,,,
109,Car,0.9275274872779846,31,1430.2689208984375,381.48419189453125,1518.5269775390625,381.48419189453125,,,,,,,,
109,Car,0.4345719814300537,35,1312.9415283203125,378.0326843261719,1434.35009765625,378.0326843261719,,,,,,,,
109,Person,0.8975036144256592,34,1312.9415283203125,378.0326843261719,1434.35009765625,378.0326843261719,,,,,,,,
110,Truck,0.7149961590766907,1,1303.9189453125,376.3399353027344,1444.5362548828125,376.3399353027344,,,,,,,,
110,Car,0.927473783493042,31,1427.9056396484375,381.5249328613281,1517.69677734375,381.5249328613281,,,,,,,,
110,Car,0.4006910026073456,35,1312.7275390625,376.5250244140625,1431.9093017578125,376.5250244140625,,,,,,,,
110,Person,0.9371351599693298,34,1312.7275390625,376.5250244140625,1431.9093017578125,376.5250244140625,,,,,,,,
111,Truck,0.6458374857902527,1,1302.640869140625,375.45416259765625,1443.2109375,375.45416259765625,,,,,,,,
111,Car,0.9348616600036621,31,1425.15380859375,381.72796630859375,1517.3341064453125,381.72796630859375,,,,,,,,
111,Car,0.42871561646461487,35,1311.88037109375,376.2090148925781,1428.180419921875,376.2090148925781,,,,,,,,
111,Person,0.9163491129875183,34,1311.88037109375,376.2090148925781,1428.180419921875,376.2090148925781,,,,,,,,
112,Car,0.6162500381469727,1,1301.238525390625,376.52801513671875,1440.60400390625,376.52801513671875,,,,,,,,
112,Car,0.9261345267295837,31,1426.4793701171875,381.65032958984375,1517.071044921875,381.65032958984375,,,,,,,,
112,Car,0.3660936951637268,35,1310.8878173828125,376.3677978515625,1427.492919921875,376.3677978515625,,,,,,,,
112,Car,0.451756089925766,41,1262.86376953125,350.7179260253906,1302.893310546875,350.7179260253906,,,,,,,,
112,Person,0.9448080658912659,34,1262.86376953125,350.7179260253906,1302.893310546875,350.7179260253906,,,,,,,,
113,Car,0.5261766314506531,1,1299.57763671875,377.6150207519531,1439.029052734375,377.6150207519531,,,,,,,,
113,Car,0.9356931447982788,31,1425.6630859375,381.59149169921875,1516.825927734375,381.59149169921875,,,,,,,,
113,Car,0.4465998411178589,35,1310.94873046875,377.1106262207031,1429.8447265625,377.1106262207031,,,,,,,,
113,Car,0.334661602973938,41,1262.5274658203125,351.00836181640625,1301.6087646484375,351.00836181640625,,,,,,,,
113,Person,0.9052560925483704,34,1262.5274658203125,351.00836181640625,1301.6087646484375,351.00836181640625,,,,,,,,
114,Car,0.7558572292327881,1,1298.404052734375,377.3525085449219,1436.3040771484375,377.3525085449219,,,,,,,,
114,Car,0.9180409908294678,31,1425.3643798828125,381.5933532714844,1516.7403564453125,381.5933532714844,,,,,,,,
114,Car,0.496952086687088,35,1302.8092041015625,375.54803466796875,1431.27001953125,375.54803466796875,,,,,,,,
114,Car,0.38887640833854675,41,1262.3125,350.12652587890625,1300.7896728515625,350.12652587890625,,,,,,,,
114,Person,0.9282761812210083,34,1262.3125,350.12652587890625,1300.7896728515625,350.12652587890625,,,,,,,,
115,Car,0.8013324737548828,1,1297.31494140625,376.5072021484375,1434.8291015625,376.5072021484375,,,,,,,,
115,Car,0.9246367812156677,31,1423.1212158203125,381.7434997558594,1516.923095703125,381.7434997558594,,,,,,,,
115,Car,0.4220465421676636,35,1298.0875244140625,375.1011047363281,1430.496826171875,375.1011047363281,,,,,,,,
115,Car,0.3306470215320587,41,1260.257568359375,351.0987243652344,1300.997314453125,351.0987243652344,,,,,,,,
115,Person,0.9313327074050903,34,1260.257568359375,351.0987243652344,1300.997314453125,351.0987243652344,,,,,,,,
116,Car,0.7933651208877563,1,1296.6702880859375,375.8315734863281,1433.5867919921875,375.8315734863281,,,,,,,,
116,Car,0.9221034049987793,31,1422.1378173828125,381.9111328125,1516.3172607421875,381.9111328125,,,,,,,,
116,Car,0.5675108432769775,35,1296.220703125,374.42034912109375,1430.6639404296875,374.42034912109375,,,,,,,,
116,Car,0.3612126410007477,41,1259.889404296875,350.9179992675781,1301.0423583984375,350.9179992675781,,,,,,,,
116,Person,0.9367966055870056,34,1259.889404296875,350.9179992675781,1301.0423583984375,350.9179992675781,,,,,,,,
117,Car,0.7649393677711487,1,1295.701904296875,374.7257995605469,1432.3865966796875,374.7257995605469,,,,,,,,
117,Car,0.9280562996864319,31,1420.6156005859375,382.04241943359375,1516.1182861328125,382.04241943359375,,,,,,,,
117,Car,0.3565034866333008,35,1294.358154296875,373.5824890136719,1429.497802734375,373.5824890136719,,,,,,,,
117,Car,0.32794803380966187,41,1259.942626953125,350.8139953613281,1302.22021484375,350.8139953613281,,,,,,,,
117,Person,0.9296430349349976,34,1259.942626953125,350.8139953613281,1302.22021484375,350.8139953613281,,,,,,,,
118,Car,0.7836425304412842,1,1294.7542724609375,374.9779052734375,1431.2337646484375,374.9779052734375,,,,,,,,
118,Car,0.9402817487716675,31,1420.965576171875,382.15008544921875,1516.203857421875,382.15008544921875,,,,,,,,
118,Car,0.38347548246383667,35,1293.4552001953125,374.1380310058594,1428.8258056640625,374.1380310058594,,,,,,,,
118,Car,0.28541773557662964,41,1259.15966796875,350.6051330566406,1303.5855712890625,350.6051330566406,,,,,,,,
118,Person,0.9054675102233887,34,1259.15966796875,350.6051330566406,1303.5855712890625,350.6051330566406,,,,,,,,
119,Car,0.7408093214035034,1,1293.6942138671875,374.4452819824219,1429.734375,374.4452819824219,,,,,,,,
119,Car,0.9401823878288269,31,1421.033447265625,382.0072326660156,1516.1622314453125,382.0072326660156,,,,,,,,
119,Car,0.31529179215431213,35,1293.1187744140625,373.7552795410156,1427.032470703125,373.7552795410156,,,,,,,,
119,Car,0.24335770308971405,41,1258.872314453125,351.0776062011719,1304.9366455078125,351.0776062011719,,,,,,,,
119,Person,0.9117636680603027,34,1258.872314453125,351.0776062011719,1304.9366455078125,351.0776062011719,,,,,,,,
120,Car,0.7869724035263062,1,1292.6484375,371.7298583984375,1427.196533203125,371.7298583984375,,,,,,,,
120,Car,0.9399098753929138,31,1418.6090087890625,381.96728515625,1516.28466796875,381.96728515625,,,,,,,,
120,Car,0.4004462957382202,35,1291.70263671875,373.3125,1425.8875732421875,373.3125,,,,,,,,
120,Car,0.25396186113357544,41,1258.5030517578125,352.35247802734375,1303.005126953125,352.35247802734375,,,,,,,,
120,Car,0.3945455551147461,44,1294.736083984375,330.1838684082031,1426.8885498046875,330.1838684082031,,,,,,,,
120,Person,0.8149858117103577,34,1294.736083984375,330.1838684082031,1426.8885498046875,330.1838684082031,,,,,,,,
121,Car,0.7255942225456238,1,1291.9061279296875,371.3296813964844,1425.8848876953125,371.3296813964844,,,,,,,,
121,Car,0.9339697360992432,31,1415.325927734375,381.7683410644531,1516.6116943359375,381.7683410644531,,,,,,,,
121,Car,0.5095257759094238,35,1290.4979248046875,373.3494567871094,1423.82470703125,373.3494567871094,,,,,,,,
121,Car,0.11577486991882324,41,1256.2376708984375,352.218994140625,1298.367431640625,352.218994140625,,,,,,,,
